MovieID;Title;KoreanTitle;Plot;ReleaseYear;RunningTime;GradeID;GradeInKoreaID;Poster;ReleaseDateInKorea;BoxOfficeWWGross;BoxOfficeUSGross;Budget
3548;"Fight Club";"파이트 클럽";"An insomniac office worker, looking for a way to change his life, crosses paths with a devil-may-care soap maker, forming an underground fight club that evolves into something much, much more. ";1999;139;1;NULL;FightClub.jpg;1999-11-13;100853753;37030102;6300000
3549;"Star Wars: Episode V - The Empire Strikes Back";"스타워즈 에피소드 5: 제국의 역습";"After the rebels have been brutally overpowered by the Empire on their newly established base, Luke Skywalker takes advanced Jedi training with Master Yoda, while his friends are pursued by Darth Vader as part of his plan to capture Luke.";1980;124;3;NULL;StarWarsEpisodeV.jpg;1997-04-12;538375067;290475067;1800000
3550;"Forrest Gump";"포레스트 검프";"Forrest Gump, while not intelligent, has accidentally been present at many historic moments, but his true love, Jenny Curran, eludes him. ";1994;142;2;NULL;ForrestGump.jpg;1994-10-15;677945399;330252182;55000000
3551;Moonlight;문라이트;"마이애미를 배경으로 한 흑인 아이가 소년이 되고 청년으로 성장해 가는 과정에서 푸르도록 치명적인 사랑과 정체성에 관한 이야기. ";2017;111;1;NULL;Moonlight.jpg;2017-02-22;27726612;27726612;0
3552;Arrival;컨텍트;"When twelve mysterious spacecraft appear around the world, linguistics professor Louise Banks is tasked with interpreting the language of the apparent alien visitors. ";2016;116;2;NULL;Arrival.jpg;2017-02-02;198005056;100546139;47000000
3553;Fences;펜스;"A working-class African-American father tries to raise his family in the 1950s, while coming to terms with the events of his life. ";2016;138;2;NULL;Fences.jpg;1900-01-01;64414761;57682904;24000000
3554;"Hacksaw Ridge";"핵소 고지";"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people, and becomes the first man in American history to receive the Medal of Honor without firing a shot.";2016;139;1;NULL;HacksawRidge.jpg;2017-02-22;175302354;67209615;0
3555;"Hell or High Water";"로스트 인 더스트";"A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family‘s ranch in West Texas. ";2016;103;1;NULL;HellorHighWater.jpg;2016-11-03;0;27007844;12000000
3556;"Hidden Figures";"히든 피겨스";"The story of a team of African-American women mathematicians who served a vital role in NASA during the early years of the US space program. ";2016;127;1;NULL;HiddenFigures.jpg;2017-03-23;220945980;167390673;25000000
3557;"La La Land";라라랜드;"A jazz pianist falls for an aspiring actress in Los Angeles.";2016;126;1;NULL;LaLaLand.jpg;2016-12-07;432809626;150326591;30000000
3558;Lion;라이언;"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family. ";2016;118;1;NULL;Lion.jpg;2017-02-01;130293296;50919052;0
3559;"Manchester by the Sea";"맨체스터 바이 더 씨";"A depressed uncle is asked to take care of his teenage nephew after the boy‘s father dies. ";2016;137;1;NULL;ManchesterbytheSea.jpg;2017-02-15;62247103;47660579;0
3560;"Captain Fantastic";"캡틴 판타스틱";"In the forests of the Pacific Northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, challenging his idea of what it means to be a parent.";2016;119;1;NULL;CaptainFantastic.jpg;2016-11-30;5879736;5879736;0
3561;Elle;엘르;"A successful businesswoman gets caught up in a game of cat and mouse as she tracks down the unknown man who raped her. ";2016;130;1;NULL;Elle.jpg;1900-01-01;2326867;2326867;0
3562;Loving;러빙;"The story of Richard and Mildred Loving, an interracial couple, whose challenge of their anti-miscegenation arrest for their marriage in Virginia led to a legal battle that would end at the US Supreme Court.";2016;123;2;NULL;loving.jpg;2017-03-01;8996802;7710234;0
3563;Jackie;재키;"Following the assassination of President John F. Kennedy, First Lady Jacqueline Kennedy fights through grief and trauma to regain her faith, console her children, and define her husband‘s historic legacy. ";2016;100;2;NULL;NocturnalAnimals.jpg;2017-01-25;13953463;13953463;0
3564;"Florence Foster Jenkins";플로렌스;"The story of Florence Foster Jenkins, a New York heiress who dreamed of becoming an opera singer, despite having a terrible singing voice. ";2016;110;2;NULL;FlorenceFosterJenkins.jpg;2016-08-24;27383770;27383770;0
3565;"Nocturnal Animals";"녹터널 애니멀스";"A wealthy art gallery owner is haunted by her ex-husband‘s novel, a violent thriller she interprets as a symbolic revenge tale. ";2016;116;1;NULL;NocturnalAnimals.jpg;2017-01-11;29252978;10663357;0
3566;"The Lobster";"더 랍스터";"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into beasts and sent off into The Woods.";2015;119;1;NULL;TheLobster.jpg;2015-10-29;9077245;9077245;0
3567;"20th Century Women";"20세기 여인들";"The story of three women who explore love and freedom in Southern California during the late 1970s. ";2016;118;1;NULL;20thCenturyWomen.jpg;1900-01-01;5622552;5622552;0
3568;Silence;사일런스;"In the 17th century, two Portuguese Jesuit priests travel to Japan in an attempt to locate their mentor, who is rumored to have committed apostasy, and to propagate Catholicism. ";2016;169;1;NULL;Silence.jpg;2017-02-28;7100177;7100177;0
3569;"Fantastic Beasts and Where to Find Them";"신비한 동물사전";"The adventures of writer Newt Scamander in New York‘s secret community of witches and wizards seventy years before Harry Potter reads his book in school. ";2016;132;2;NULL;FantasticBeastsandWheretoFindThem.jpg;2016-11-16;812537575;234037575;180000000
3570;Allied;얼라이드;"In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war. ";2016;124;1;NULL;Allied.jpg;2017-01-11;119520023;40098064;85000000
3571;"13 Hours";13시간;"During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos. ";2016;114;1;NULL;13Hours.jpg;1900-01-01;69411370;52853219;50000000
3572;"Rogue One: A Star Wars Story";"로그원: 스타워즈 스토리";"The Rebel Alliance makes a risky move to steal the plans for the Death Star, setting up the epic saga to follow. ";2016;133;2;NULL;RogueOne.jpg;2016-12-28;1055344955;531540496;200000000
3573;"Deepwater Horizon";"딥워터 호라이즌";"A dramatization of the April 2010 disaster, when the offshore drilling rig Deepwater Horizon exploded and created the worst oil spill in U.S. history. ";2017;107;2;NULL;DeepwaterHorizon.jpg;2017-01-25;119463870;61433527;110000000
3574;Sully;"설리: 허드슨강의 기적";"The story of Chesley Sullenberger, an American pilot who became a hero after landing his damaged plane on the Hudson River in order to save the flight‘s passengers and crew. ";2016;96;2;NULL;Sully.jpg;2016-09-28;238470033;125070033;60000000
3575;"The Jungle Book";정글북;"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo. ";2016;106;3;NULL;TheJungleBook.jpg;2016-06-09;364001123;602549477;175000000
3576;"Doctor Strange";"닥터 스트레인지";"While on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts. ";2016;115;1;NULL;DoctorStrange.jpg;2016-10-26;677563366;232641920;165000000
3577;"Kubo and the Two Strings";"쿠보와 전설의 악기";"A young boy named Kubo must locate a magical suit of armor worn by his late father in order to defeat a vengeful spirit from the past. ";2016;102;3;NULL;KuboandtheTwoStrings.jpg;2016-10-26;69929545;48023088;60000000
3578;"Suicide Squad";"수어사이드 스쿼드";"A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.";2016;122;2;NULL;SuicideSquad.jpg;2016-08-03;745600054;325100054;175000000
3579;"A Man Called Ove";"오베라는 남자";"Sweden, Ove, an ill-tempered, isolated retiree who spends his days enforcing block association rules and visiting his wife‘s grave, has finally given up on life just as an unlikely friendship develops with his boisterous new neighbors.";2015;116;2;NULL;AManCalledOve.jpg;2016-05-25;0;3479315;3479315
3580;"Star Trek Beyond";"스타트렉 비욘드";"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy who puts them and everything the Federation stands for to the test.";2016;122;2;NULL;StarTrekBeyond.jpg;2016-08-17;343471816;158848340;185000000
3581;Trolls;트롤;"After the Bergens invade Troll Village, Poppy, the happiest Troll ever born, and the curmudgeonly Branch set off on a journey to rescue her friends. ";2016;92;3;NULL;Trolls.jpg;2017-02-16;344694079;153707064;125000000
3582;"Jim: The James Foley Story";"짐: 제임스 폴리 이야기";"An in-depth look at the life and work of American journalist James Foley, who was killed by ISIS terrorists in 2014. ";2016;111;3;NULL;JimTheJamesFoleyStory.jpg;1900-01-01;0;0;0
3583;Moana;모아나;"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches an impetuous Chieftain‘s daughter‘s island, she answers the Ocean‘s call to seek out the Demigod to set things right.";2016;113;3;NULL;Moana.jpg;2017-01-12;635664777;248564777;0
3584;Piper;;"A mother bird tries to teach her little one how to find food by herself. In the process, she encounters a traumatic experience that she must overcome in order to survive.";2016;6;4;NULL;piper.jpg;1900-01-01;0;0;0
3585;"Blind Vaysha";;"The tale of a girl who could see the past and the future simultaneously and respectively with each eye, but never the present. ";2016;8;4;NULL;BlindVaysha.jpg;1900-01-01;0;0;0
3586;"Borrowed Time";;"A weathered Sheriff returns to the remains of an accident he has spent a lifetime trying to forget. With each step forward, the memories come flooding back. Faced with his mistake once again, he must find the strength to carry on. ";2015;7;4;NULL;BorrowedTime.jpg;1900-01-01;0;0;0
3587;"Pear Cider and Cigarettes";;"The brutally honest story of Robert‘s turbulent relationship with a self-destructive, yet charismatic friend from childhood, who cries out for help from a military hospital in China and sets Rob on a wild ride to get him home to Vancouver.";2016;35;4;NULL;PearCiderandCigarettes.jpg;1900-01-01;0;0;0
3588;Pearl;;"Set inside their home, a beloved hatchback, Pearl follows a girl and her dad as they crisscross the country chasing their dreams. It‘s a story about the gifts we hand down and their power to carry love. And finding grace in the unlikeliest of places. ";2016;6;4;NULL;Pearl.jpg;1900-01-01;0;0;0
3589;Sing;;"‘Sing‘ is a childhood drama with a lot of music, set in 1990s Budapest, Hungary. Inspired by a true story, it follows an award winning school choir and the new girl in class who just might uncover the ugly secret behind their fame. ";2016;25;6;NULL;Sing.jpg;1900-01-01;0;0;0
3590;"Ennemis interieurs";;"During the 90s, Algerian terrorism reaches France. Two men. Two identities. One battle. ";2016;27;6;NULL;Ennemisinterieurs.jpg;1900-01-01;0;0;0
3591;"La femme et le TGV";;"A touching story between a lonely woman and a TGV train driver. ";2016;30;6;NULL;LafemmeetleTGV.jpg;1900-01-01;0;0;0
3592;Timecode;;"Luna and Diego are the parking lot security guards. Diego does the night shift, and Luna works by day. ";2016;15;6;NULL;Timecode.jpg;1900-01-01;0;0;0
3593;"Silent Nights";;"A volunteer at a housing shelter falls for a Ghanaian refugee. ";2016;30;6;NULL;SilentNights.jpg;1900-01-01;0;0;0
4584;"The White Helmets";;"As daily airstrikes pound civilian targets in Syria, a group of indomitable first responders risk their lives to rescue victims from the rubble. ";2016;41;5;NULL;TheWhiteHelmets.jpg;1900-01-01;0;0;0
4585;Extremis;;"Witness the wrenching emotions that accompany end-of-life decisions as doctors, patients and families in a hospital ICU face harrowing choices. ";2016;24;9;NULL;Extremis.jpg;1900-01-01;0;0;0
4586;"4.1 Miles";;"A coast guard captain on a small Greek island is suddenly charged with saving thousands of refugees from drowning at sea.";2016;26;9;NULL;41Miles.jpg;1900-01-01;0;0;0
4587;"Joe‘s Violin";;"A 91-year-old Holocaust survivor donates his violin to an instrument drive, changing the life of a 12-year-old schoolgirl from the Bronx and unexpectedly, his own. ";2016;24;9;NULL;JoesViolin.jpg;1900-01-01;0;0;0
4588;"Watani: My Homeland";;"Watani - My Homeland is the story of one family‘s fight and struggle to survive the Syrian Civil War. Having lost her husband, the mother makes the heart achingly painful decision to leave her homeland, in search of safety and a brighter future for her children. Filmed over three years, the film chronicles the family‘s journey from the front-line in Aleppo, to a little town in Germany. Escaping the chaos and terror of their war torn homeland becomes a catalyst for a different kind of struggle; the struggle to understand your past and accept your present, to adapt to a new life, to hold on to hope, and the idea of belonging to a homeland. ";2016;40;6;NULL;WataniMyHomeland.jpg;1900-01-01;0;0;0
4589;"O.J.: Made in America";"O.J.: 메이드 인 아메리카";"It is the defining cultural tale of modern America - a saga of race, celebrity, media, violence, and the criminal justice system. And two decades after its unforgettable climax, it continues to fascinate, polarize, and develop new chapters. ";2016;467;9;NULL;OJMadeinAmerica.jpg;1900-01-01;0;0;0
4590;"Fire at Sea";;"Capturing life on the Italian island of Lampedusa, a frontline in the European migrant crisis. ";2016;114;9;NULL;FireatSea.jpg;1900-01-01;0;0;0
4591;"I Am Not Your Negro";;"Writer James Baldwin tells the story of race in modern America with his unfinished novel, Remember This House.";2016;93;9;NULL;IAmNotYourNegro.jpg;1900-01-01;0;0;0
4592;"Life, Animated";;"A coming of age story about a boy and his family who overcame great challenges by turning Disney animated movies into a language to express love, loss, kinship and brotherhood. ";2016;92;9;NULL;LifeAnimated.jpg;1900-01-01;0;0;0
4593;13th;;"An in-depth look at the prison system in the United States and how it reveals the nation‘s history of racial inequality.";2016;100;12;NULL;13th.jpg;1900-01-01;0;0;0
4594;"The Salesman";;"Iran, While both participating in a production of "Death of a Salesman," a teacher‘s wife is assaulted in her new home, which leaves him determined to find the perpetrator over his wife‘s traumatized objections.";2016;125;2;NULL;TheSalesman.jpg;1900-01-01;2348507;2348507;0
4595;Tanna;;"Set on a remote Pacific island, covered in rain forest and dominated by an active volcano, this heartfelt story, enacted by the Yakel tribe, tells of a sister‘s loyalty, a forbidden love affair and the pact between the old ways and the new. ";2015;100;2;NULL;Tanna.jpg;1900-01-01;46654;46654;0
4596;"Toni Erdmann";"토니 에드만";"A practical joking father tries to reconnect with his hard working daughter by creating an outrageous alter ego and posing as her CEO‘s life coach. ";2016;162;2;NULL;ToniErdmann.jpg;1900-01-01;1430938;1430938;1430938
